,CBSA,POPESTIMATE,variable,value,age,sex,GEOID,NAME,INTPTLAT,INTPTLONG
13346,11660,21321,AGE3539_FEMALE,509,35-39,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13347,11660,21321,AGE4044_TOTAL,1044,40-44,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13348,11660,21321,AGE4044_MALE,503,40-44,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13349,11660,21321,AGE4044_FEMALE,541,40-44,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13350,11660,21321,AGE4549_TOTAL,1083,45-49,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13351,11660,21321,AGE4549_MALE,530,45-49,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13352,11660,21321,AGE4549_FEMALE,553,45-49,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13353,11660,21321,AGE5054_TOTAL,1024,50-54,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13354,11660,21321,AGE5054_MALE,492,50-54,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13355,11660,21321,AGE5054_FEMALE,532,50-54,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13356,11660,21321,AGE5559_TOTAL,1210,55-59,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13357,11660,21321,AGE5559_MALE,575,55-59,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13358,11660,21321,AGE5559_FEMALE,635,55-59,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13359,11660,21321,AGE6064_TOTAL,1231,60-64,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13360,11660,21321,AGE6064_MALE,580,60-64,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13361,11660,21321,AGE6064_FEMALE,651,60-64,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13362,11660,21321,AGE65PLUS_TOTAL,3567,65+,TOTAL,11660,"Arkadelphia, AR",34.053316,-93.176208
13363,11660,21321,AGE65PLUS_MALE,1589,65+,MALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13364,11660,21321,AGE65PLUS_FEMALE,1978,65+,FEMALE,11660,"Arkadelphia, AR",34.053316,-93.176208
13365,11740,52316,AGE1519_TOTAL,3764,15-19,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13366,11740,52316,AGE1519_MALE,1859,15-19,MALE,11740,"Ashland, OH",40.843273,-82.270127
13367,11740,52316,AGE1519_FEMALE,1905,15-19,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13368,11740,52316,AGE2024_TOTAL,3714,20-24,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13369,11740,52316,AGE2024_MALE,1815,20-24,MALE,11740,"Ashland, OH",40.843273,-82.270127
13370,11740,52316,AGE2024_FEMALE,1899,20-24,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13371,11740,52316,AGE2529_TOTAL,3012,25-29,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13372,11740,52316,AGE2529_MALE,1546,25-29,MALE,11740,"Ashland, OH",40.843273,-82.270127
13373,11740,52316,AGE2529_FEMALE,1466,25-29,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13374,11740,52316,AGE3034_TOTAL,2848,30-34,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13375,11740,52316,AGE3034_MALE,1448,30-34,MALE,11740,"Ashland, OH",40.843273,-82.270127
13376,11740,52316,AGE3034_FEMALE,1400,30-34,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13377,11740,52316,AGE3539_TOTAL,3060,35-39,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13378,11740,52316,AGE3539_MALE,1549,35-39,MALE,11740,"Ashland, OH",40.843273,-82.270127
13379,11740,52316,AGE3539_FEMALE,1511,35-39,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13380,11740,52316,AGE4044_TOTAL,2917,40-44,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13381,11740,52316,AGE4044_MALE,1496,40-44,MALE,11740,"Ashland, OH",40.843273,-82.270127
13382,11740,52316,AGE4044_FEMALE,1421,40-44,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13383,11740,52316,AGE4549_TOTAL,2870,45-49,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13384,11740,52316,AGE4549_MALE,1447,45-49,MALE,11740,"Ashland, OH",40.843273,-82.270127
13385,11740,52316,AGE4549_FEMALE,1423,45-49,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13386,11740,52316,AGE5054_TOTAL,3251,50-54,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13387,11740,52316,AGE5054_MALE,1614,50-54,MALE,11740,"Ashland, OH",40.843273,-82.270127
13388,11740,52316,AGE5054_FEMALE,1637,50-54,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13389,11740,52316,AGE5559_TOTAL,3405,55-59,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13390,11740,52316,AGE5559_MALE,1701,55-59,MALE,11740,"Ashland, OH",40.843273,-82.270127
13391,11740,52316,AGE5559_FEMALE,1704,55-59,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13392,11740,52316,AGE6064_TOTAL,3728,60-64,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13393,11740,52316,AGE6064_MALE,1791,60-64,MALE,11740,"Ashland, OH",40.843273,-82.270127
13394,11740,52316,AGE6064_FEMALE,1937,60-64,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13395,11740,52316,AGE65PLUS_TOTAL,10218,65+,TOTAL,11740,"Ashland, OH",40.843273,-82.270127
13396,11740,52316,AGE65PLUS_MALE,4698,65+,MALE,11740,"Ashland, OH",40.843273,-82.270127
13397,11740,52316,AGE65PLUS_FEMALE,5520,65+,FEMALE,11740,"Ashland, OH",40.843273,-82.270127
13398,11780,97337,AGE1519_TOTAL,5946,15-19,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13399,11780,97337,AGE1519_MALE,3103,15-19,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13400,11780,97337,AGE1519_FEMALE,2843,15-19,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13401,11780,97337,AGE2024_TOTAL,5349,20-24,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13402,11780,97337,AGE2024_MALE,2899,20-24,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13403,11780,97337,AGE2024_FEMALE,2450,20-24,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13404,11780,97337,AGE2529_TOTAL,5750,25-29,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13405,11780,97337,AGE2529_MALE,3115,25-29,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13406,11780,97337,AGE2529_FEMALE,2635,25-29,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13407,11780,97337,AGE3034_TOTAL,5702,30-34,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13408,11780,97337,AGE3034_MALE,3009,30-34,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13409,11780,97337,AGE3034_FEMALE,2693,30-34,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13410,11780,97337,AGE3539_TOTAL,5477,35-39,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13411,11780,97337,AGE3539_MALE,2852,35-39,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13412,11780,97337,AGE3539_FEMALE,2625,35-39,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13413,11780,97337,AGE4044_TOTAL,5465,40-44,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13414,11780,97337,AGE4044_MALE,2772,40-44,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13415,11780,97337,AGE4044_FEMALE,2693,40-44,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13416,11780,97337,AGE4549_TOTAL,5730,45-49,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13417,11780,97337,AGE4549_MALE,2954,45-49,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13418,11780,97337,AGE4549_FEMALE,2776,45-49,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13419,11780,97337,AGE5054_TOTAL,6591,50-54,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13420,11780,97337,AGE5054_MALE,3379,50-54,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13421,11780,97337,AGE5054_FEMALE,3212,50-54,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13422,11780,97337,AGE5559_TOTAL,7064,55-59,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13423,11780,97337,AGE5559_MALE,3578,55-59,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13424,11780,97337,AGE5559_FEMALE,3486,55-59,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13425,11780,97337,AGE6064_TOTAL,7261,60-64,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13426,11780,97337,AGE6064_MALE,3618,60-64,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13427,11780,97337,AGE6064_FEMALE,3643,60-64,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13428,11780,97337,AGE65PLUS_TOTAL,19487,65+,TOTAL,11780,"Ashtabula, OH",41.906637,-80.745592
13429,11780,97337,AGE65PLUS_MALE,9083,65+,MALE,11780,"Ashtabula, OH",41.906637,-80.745592
13430,11780,97337,AGE65PLUS_FEMALE,10404,65+,FEMALE,11780,"Ashtabula, OH",41.906637,-80.745592
13431,11820,41810,AGE1519_TOTAL,2153,15-19,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13432,11820,41810,AGE1519_MALE,1081,15-19,MALE,11820,"Astoria, OR",46.024509,-123.705037
13433,11820,41810,AGE1519_FEMALE,1072,15-19,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13434,11820,41810,AGE2024_TOTAL,2238,20-24,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13435,11820,41810,AGE2024_MALE,1151,20-24,MALE,11820,"Astoria, OR",46.024509,-123.705037
13436,11820,41810,AGE2024_FEMALE,1087,20-24,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13437,11820,41810,AGE2529_TOTAL,2262,25-29,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13438,11820,41810,AGE2529_MALE,1164,25-29,MALE,11820,"Astoria, OR",46.024509,-123.705037
13439,11820,41810,AGE2529_FEMALE,1098,25-29,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13440,11820,41810,AGE3034_TOTAL,2588,30-34,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13441,11820,41810,AGE3034_MALE,1301,30-34,MALE,11820,"Astoria, OR",46.024509,-123.705037
13442,11820,41810,AGE3034_FEMALE,1287,30-34,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13443,11820,41810,AGE3539_TOTAL,2733,35-39,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13444,11820,41810,AGE3539_MALE,1342,35-39,MALE,11820,"Astoria, OR",46.024509,-123.705037
13445,11820,41810,AGE3539_FEMALE,1391,35-39,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13446,11820,41810,AGE4044_TOTAL,2740,40-44,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13447,11820,41810,AGE4044_MALE,1353,40-44,MALE,11820,"Astoria, OR",46.024509,-123.705037
13448,11820,41810,AGE4044_FEMALE,1387,40-44,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13449,11820,41810,AGE4549_TOTAL,2272,45-49,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13450,11820,41810,AGE4549_MALE,1153,45-49,MALE,11820,"Astoria, OR",46.024509,-123.705037
13451,11820,41810,AGE4549_FEMALE,1119,45-49,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13452,11820,41810,AGE5054_TOTAL,2326,50-54,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13453,11820,41810,AGE5054_MALE,1177,50-54,MALE,11820,"Astoria, OR",46.024509,-123.705037
13454,11820,41810,AGE5054_FEMALE,1149,50-54,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13455,11820,41810,AGE5559_TOTAL,2815,55-59,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13456,11820,41810,AGE5559_MALE,1380,55-59,MALE,11820,"Astoria, OR",46.024509,-123.705037
13457,11820,41810,AGE5559_FEMALE,1435,55-59,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13458,11820,41810,AGE6064_TOTAL,3269,60-64,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13459,11820,41810,AGE6064_MALE,1599,60-64,MALE,11820,"Astoria, OR",46.024509,-123.705037
13460,11820,41810,AGE6064_FEMALE,1670,60-64,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13461,11820,41810,AGE65PLUS_TOTAL,10102,65+,TOTAL,11820,"Astoria, OR",46.024509,-123.705037
13462,11820,41810,AGE65PLUS_MALE,4841,65+,MALE,11820,"Astoria, OR",46.024509,-123.705037
13463,11820,41810,AGE65PLUS_FEMALE,5261,65+,FEMALE,11820,"Astoria, OR",46.024509,-123.705037
13464,11860,16239,AGE1519_TOTAL,1522,15-19,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13465,11860,16239,AGE1519_MALE,765,15-19,MALE,11860,"Atchison, KS",39.532544,-95.313397
13466,11860,16239,AGE1519_FEMALE,757,15-19,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13467,11860,16239,AGE2024_TOTAL,1396,20-24,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13468,11860,16239,AGE2024_MALE,648,20-24,MALE,11860,"Atchison, KS",39.532544,-95.313397
13469,11860,16239,AGE2024_FEMALE,748,20-24,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13470,11860,16239,AGE2529_TOTAL,917,25-29,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13471,11860,16239,AGE2529_MALE,475,25-29,MALE,11860,"Atchison, KS",39.532544,-95.313397
13472,11860,16239,AGE2529_FEMALE,442,25-29,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13473,11860,16239,AGE3034_TOTAL,835,30-34,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13474,11860,16239,AGE3034_MALE,416,30-34,MALE,11860,"Atchison, KS",39.532544,-95.313397
13475,11860,16239,AGE3034_FEMALE,419,30-34,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13476,11860,16239,AGE3539_TOTAL,934,35-39,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13477,11860,16239,AGE3539_MALE,478,35-39,MALE,11860,"Atchison, KS",39.532544,-95.313397
13478,11860,16239,AGE3539_FEMALE,456,35-39,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13479,11860,16239,AGE4044_TOTAL,863,40-44,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13480,11860,16239,AGE4044_MALE,438,40-44,MALE,11860,"Atchison, KS",39.532544,-95.313397
13481,11860,16239,AGE4044_FEMALE,425,40-44,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13482,11860,16239,AGE4549_TOTAL,792,45-49,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13483,11860,16239,AGE4549_MALE,415,45-49,MALE,11860,"Atchison, KS",39.532544,-95.313397
13484,11860,16239,AGE4549_FEMALE,377,45-49,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13485,11860,16239,AGE5054_TOTAL,922,50-54,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13486,11860,16239,AGE5054_MALE,450,50-54,MALE,11860,"Atchison, KS",39.532544,-95.313397
13487,11860,16239,AGE5054_FEMALE,472,50-54,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13488,11860,16239,AGE5559_TOTAL,1076,55-59,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13489,11860,16239,AGE5559_MALE,535,55-59,MALE,11860,"Atchison, KS",39.532544,-95.313397
13490,11860,16239,AGE5559_FEMALE,541,55-59,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13491,11860,16239,AGE6064_TOTAL,1071,60-64,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13492,11860,16239,AGE6064_MALE,516,60-64,MALE,11860,"Atchison, KS",39.532544,-95.313397
13493,11860,16239,AGE6064_FEMALE,555,60-64,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13494,11860,16239,AGE65PLUS_TOTAL,2932,65+,TOTAL,11860,"Atchison, KS",39.532544,-95.313397
13495,11860,16239,AGE65PLUS_MALE,1308,65+,MALE,11860,"Atchison, KS",39.532544,-95.313397
13496,11860,16239,AGE65PLUS_FEMALE,1624,65+,FEMALE,11860,"Atchison, KS",39.532544,-95.313397
13497,11900,62056,AGE1519_TOTAL,8048,15-19,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13498,11900,62056,AGE1519_MALE,3798,15-19,MALE,11900,"Athens, OH",39.332755,-82.045885
13499,11900,62056,AGE1519_FEMALE,4250,15-19,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13500,11900,62056,AGE2024_TOTAL,11052,20-24,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13501,11900,62056,AGE2024_MALE,5578,20-24,MALE,11900,"Athens, OH",39.332755,-82.045885
13502,11900,62056,AGE2024_FEMALE,5474,20-24,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13503,11900,62056,AGE2529_TOTAL,3601,25-29,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13504,11900,62056,AGE2529_MALE,1949,25-29,MALE,11900,"Athens, OH",39.332755,-82.045885
13505,11900,62056,AGE2529_FEMALE,1652,25-29,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13506,11900,62056,AGE3034_TOTAL,3487,30-34,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13507,11900,62056,AGE3034_MALE,1830,30-34,MALE,11900,"Athens, OH",39.332755,-82.045885
13508,11900,62056,AGE3034_FEMALE,1657,30-34,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13509,11900,62056,AGE3539_TOTAL,3240,35-39,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13510,11900,62056,AGE3539_MALE,1678,35-39,MALE,11900,"Athens, OH",39.332755,-82.045885
13511,11900,62056,AGE3539_FEMALE,1562,35-39,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13512,11900,62056,AGE4044_TOTAL,3328,40-44,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13513,11900,62056,AGE4044_MALE,1688,40-44,MALE,11900,"Athens, OH",39.332755,-82.045885
13514,11900,62056,AGE4044_FEMALE,1640,40-44,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13515,11900,62056,AGE4549_TOTAL,2937,45-49,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13516,11900,62056,AGE4549_MALE,1523,45-49,MALE,11900,"Athens, OH",39.332755,-82.045885
13517,11900,62056,AGE4549_FEMALE,1414,45-49,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13518,11900,62056,AGE5054_TOTAL,3245,50-54,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13519,11900,62056,AGE5054_MALE,1605,50-54,MALE,11900,"Athens, OH",39.332755,-82.045885
13520,11900,62056,AGE5054_FEMALE,1640,50-54,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13521,11900,62056,AGE5559_TOTAL,3461,55-59,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13522,11900,62056,AGE5559_MALE,1716,55-59,MALE,11900,"Athens, OH",39.332755,-82.045885
13523,11900,62056,AGE5559_FEMALE,1745,55-59,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13524,11900,62056,AGE6064_TOTAL,3522,60-64,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13525,11900,62056,AGE6064_MALE,1767,60-64,MALE,11900,"Athens, OH",39.332755,-82.045885
13526,11900,62056,AGE6064_FEMALE,1755,60-64,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13527,11900,62056,AGE65PLUS_TOTAL,8850,65+,TOTAL,11900,"Athens, OH",39.332755,-82.045885
13528,11900,62056,AGE65PLUS_MALE,4048,65+,MALE,11900,"Athens, OH",39.332755,-82.045885
13529,11900,62056,AGE65PLUS_FEMALE,4802,65+,FEMALE,11900,"Athens, OH",39.332755,-82.045885
13530,11940,54059,AGE1519_TOTAL,3369,15-19,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13531,11940,54059,AGE1519_MALE,1706,15-19,MALE,11940,"Athens, TN",35.424472,-84.619949
13532,11940,54059,AGE1519_FEMALE,1663,15-19,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13533,11940,54059,AGE2024_TOTAL,3042,20-24,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13534,11940,54059,AGE2024_MALE,1532,20-24,MALE,11940,"Athens, TN",35.424472,-84.619949
13535,11940,54059,AGE2024_FEMALE,1510,20-24,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13536,11940,54059,AGE2529_TOTAL,3316,25-29,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13537,11940,54059,AGE2529_MALE,1655,25-29,MALE,11940,"Athens, TN",35.424472,-84.619949
13538,11940,54059,AGE2529_FEMALE,1661,25-29,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13539,11940,54059,AGE3034_TOTAL,3150,30-34,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13540,11940,54059,AGE3034_MALE,1567,30-34,MALE,11940,"Athens, TN",35.424472,-84.619949
13541,11940,54059,AGE3034_FEMALE,1583,30-34,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13542,11940,54059,AGE3539_TOTAL,3068,35-39,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13543,11940,54059,AGE3539_MALE,1485,35-39,MALE,11940,"Athens, TN",35.424472,-84.619949
13544,11940,54059,AGE3539_FEMALE,1583,35-39,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13545,11940,54059,AGE4044_TOTAL,3137,40-44,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13546,11940,54059,AGE4044_MALE,1509,40-44,MALE,11940,"Athens, TN",35.424472,-84.619949
13547,11940,54059,AGE4044_FEMALE,1628,40-44,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13548,11940,54059,AGE4549_TOTAL,3244,45-49,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13549,11940,54059,AGE4549_MALE,1569,45-49,MALE,11940,"Athens, TN",35.424472,-84.619949
13550,11940,54059,AGE4549_FEMALE,1675,45-49,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13551,11940,54059,AGE5054_TOTAL,3765,50-54,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13552,11940,54059,AGE5054_MALE,1946,50-54,MALE,11940,"Athens, TN",35.424472,-84.619949
13553,11940,54059,AGE5054_FEMALE,1819,50-54,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13554,11940,54059,AGE5559_TOTAL,3781,55-59,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13555,11940,54059,AGE5559_MALE,1845,55-59,MALE,11940,"Athens, TN",35.424472,-84.619949
13556,11940,54059,AGE5559_FEMALE,1936,55-59,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13557,11940,54059,AGE6064_TOTAL,3915,60-64,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13558,11940,54059,AGE6064_MALE,1922,60-64,MALE,11940,"Athens, TN",35.424472,-84.619949
13559,11940,54059,AGE6064_FEMALE,1993,60-64,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13560,11940,54059,AGE65PLUS_TOTAL,10890,65+,TOTAL,11940,"Athens, TN",35.424472,-84.619949
13561,11940,54059,AGE65PLUS_MALE,4981,65+,MALE,11940,"Athens, TN",35.424472,-84.619949
13562,11940,54059,AGE65PLUS_FEMALE,5909,65+,FEMALE,11940,"Athens, TN",35.424472,-84.619949
13563,11980,83667,AGE1519_TOTAL,5128,15-19,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13564,11980,83667,AGE1519_MALE,2753,15-19,MALE,11980,"Athens, TX",32.211633,-95.853418
13565,11980,83667,AGE1519_FEMALE,2375,15-19,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13566,11980,83667,AGE2024_TOTAL,4549,20-24,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13567,11980,83667,AGE2024_MALE,2350,20-24,MALE,11980,"Athens, TX",32.211633,-95.853418
13568,11980,83667,AGE2024_FEMALE,2199,20-24,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13569,11980,83667,AGE2529_TOTAL,4590,25-29,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13570,11980,83667,AGE2529_MALE,2288,25-29,MALE,11980,"Athens, TX",32.211633,-95.853418
13571,11980,83667,AGE2529_FEMALE,2302,25-29,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13572,11980,83667,AGE3034_TOTAL,4577,30-34,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13573,11980,83667,AGE3034_MALE,2199,30-34,MALE,11980,"Athens, TX",32.211633,-95.853418
13574,11980,83667,AGE3034_FEMALE,2378,30-34,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13575,11980,83667,AGE3539_TOTAL,4660,35-39,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13576,11980,83667,AGE3539_MALE,2305,35-39,MALE,11980,"Athens, TX",32.211633,-95.853418
13577,11980,83667,AGE3539_FEMALE,2355,35-39,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13578,11980,83667,AGE4044_TOTAL,4594,40-44,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13579,11980,83667,AGE4044_MALE,2212,40-44,MALE,11980,"Athens, TX",32.211633,-95.853418
13580,11980,83667,AGE4044_FEMALE,2382,40-44,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13581,11980,83667,AGE4549_TOTAL,4495,45-49,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13582,11980,83667,AGE4549_MALE,2168,45-49,MALE,11980,"Athens, TX",32.211633,-95.853418
13583,11980,83667,AGE4549_FEMALE,2327,45-49,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13584,11980,83667,AGE5054_TOTAL,5288,50-54,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13585,11980,83667,AGE5054_MALE,2565,50-54,MALE,11980,"Athens, TX",32.211633,-95.853418
13586,11980,83667,AGE5054_FEMALE,2723,50-54,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13587,11980,83667,AGE5559_TOTAL,5717,55-59,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13588,11980,83667,AGE5559_MALE,2797,55-59,MALE,11980,"Athens, TX",32.211633,-95.853418
13589,11980,83667,AGE5559_FEMALE,2920,55-59,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13590,11980,83667,AGE6064_TOTAL,6596,60-64,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13591,11980,83667,AGE6064_MALE,3128,60-64,MALE,11980,"Athens, TX",32.211633,-95.853418
13592,11980,83667,AGE6064_FEMALE,3468,60-64,FEMALE,11980,"Athens, TX",32.211633,-95.853418
13593,11980,83667,AGE65PLUS_TOTAL,18694,65+,TOTAL,11980,"Athens, TX",32.211633,-95.853418
13594,11980,83667,AGE65PLUS_MALE,8720,65+,MALE,11980,"Athens, TX",32.211633,-95.853418
