,CBSA,AGE,FEMALE,MALE,TOTAL,NAME,INTPTLAT,INTPTLONG,POPESTIMATE
7894,40530,50-54,770,725,1495,"Rockport, TX",28.122621,-96.967501,24510
7895,40530,55-59,979,842,1821,"Rockport, TX",28.122621,-96.967501,24510
7896,40530,60-64,1132,1047,2179,"Rockport, TX",28.122621,-96.967501,24510
7897,40530,65+,3475,3241,6716,"Rockport, TX",28.122621,-96.967501,24510
7898,40540,15-19,1513,1572,3085,"Rock Springs, WY",41.660328,-108.875677,41614
7899,40540,20-24,1200,1307,2507,"Rock Springs, WY",41.660328,-108.875677,41614
7900,40540,25-29,1236,1249,2485,"Rock Springs, WY",41.660328,-108.875677,41614
7901,40540,30-34,1362,1523,2885,"Rock Springs, WY",41.660328,-108.875677,41614
7902,40540,35-39,1536,1593,3129,"Rock Springs, WY",41.660328,-108.875677,41614
7903,40540,40-44,1489,1604,3093,"Rock Springs, WY",41.660328,-108.875677,41614
7904,40540,45-49,1176,1332,2508,"Rock Springs, WY",41.660328,-108.875677,41614
7905,40540,50-54,1093,1245,2338,"Rock Springs, WY",41.660328,-108.875677,41614
7906,40540,55-59,1162,1267,2429,"Rock Springs, WY",41.660328,-108.875677,41614
7907,40540,60-64,1292,1431,2723,"Rock Springs, WY",41.660328,-108.875677,41614
7908,40540,65+,2916,2970,5886,"Rock Springs, WY",41.660328,-108.875677,41614
7909,40580,15-19,4497,4754,9251,"Rocky Mount, NC",35.941045,-77.798549,143535
7910,40580,20-24,4257,4303,8560,"Rocky Mount, NC",35.941045,-77.798549,143535
7911,40580,25-29,4553,4188,8741,"Rocky Mount, NC",35.941045,-77.798549,143535
7912,40580,30-34,4524,4103,8627,"Rocky Mount, NC",35.941045,-77.798549,143535
7913,40580,35-39,4078,3724,7802,"Rocky Mount, NC",35.941045,-77.798549,143535
7914,40580,40-44,4291,3806,8097,"Rocky Mount, NC",35.941045,-77.798549,143535
7915,40580,45-49,4492,3946,8438,"Rocky Mount, NC",35.941045,-77.798549,143535
7916,40580,50-54,4776,4467,9243,"Rocky Mount, NC",35.941045,-77.798549,143535
7917,40580,55-59,5344,4806,10150,"Rocky Mount, NC",35.941045,-77.798549,143535
7918,40580,60-64,5413,4800,10213,"Rocky Mount, NC",35.941045,-77.798549,143535
7919,40580,65+,16261,12156,28417,"Rocky Mount, NC",35.941045,-77.798549,143535
7920,40620,15-19,1526,2317,3843,"Rolla, MO",37.866326,-91.790349,44937
7921,40620,20-24,1834,3342,5176,"Rolla, MO",37.866326,-91.790349,44937
7922,40620,25-29,1189,1448,2637,"Rolla, MO",37.866326,-91.790349,44937
7923,40620,30-34,1237,1244,2481,"Rolla, MO",37.866326,-91.790349,44937
7924,40620,35-39,1301,1335,2636,"Rolla, MO",37.866326,-91.790349,44937
7925,40620,40-44,1262,1281,2543,"Rolla, MO",37.866326,-91.790349,44937
7926,40620,45-49,1065,1142,2207,"Rolla, MO",37.866326,-91.790349,44937
7927,40620,50-54,1204,1199,2403,"Rolla, MO",37.866326,-91.790349,44937
7928,40620,55-59,1380,1296,2676,"Rolla, MO",37.866326,-91.790349,44937
7929,40620,60-64,1458,1422,2880,"Rolla, MO",37.866326,-91.790349,44937
7930,40620,65+,4126,3499,7625,"Rolla, MO",37.866326,-91.790349,44937
7931,40660,15-19,3785,3592,7377,"Rome, GA",34.263692,-85.213685,98771
7932,40660,20-24,3485,3194,6679,"Rome, GA",34.263692,-85.213685,98771
7933,40660,25-29,3128,3137,6265,"Rome, GA",34.263692,-85.213685,98771
7934,40660,30-34,3262,3331,6593,"Rome, GA",34.263692,-85.213685,98771
7935,40660,35-39,3092,2920,6012,"Rome, GA",34.263692,-85.213685,98771
7936,40660,40-44,2956,2957,5913,"Rome, GA",34.263692,-85.213685,98771
7937,40660,45-49,2904,3020,5924,"Rome, GA",34.263692,-85.213685,98771
7938,40660,50-54,3179,3112,6291,"Rome, GA",34.263692,-85.213685,98771
7939,40660,55-59,3278,3054,6332,"Rome, GA",34.263692,-85.213685,98771
7940,40660,60-64,3142,3002,6144,"Rome, GA",34.263692,-85.213685,98771
7941,40660,65+,9422,7413,16835,"Rome, GA",34.263692,-85.213685,98771
7942,40700,15-19,2807,3062,5869,"Roseburg, OR",43.286328,-123.154476,111978
7943,40700,20-24,2479,2624,5103,"Roseburg, OR",43.286328,-123.154476,111978
7944,40700,25-29,2987,3112,6099,"Roseburg, OR",43.286328,-123.154476,111978
7945,40700,30-34,3249,3241,6490,"Roseburg, OR",43.286328,-123.154476,111978
7946,40700,35-39,3189,3088,6277,"Roseburg, OR",43.286328,-123.154476,111978
7947,40700,40-44,3079,3260,6339,"Roseburg, OR",43.286328,-123.154476,111978
7948,40700,45-49,2779,2861,5640,"Roseburg, OR",43.286328,-123.154476,111978
7949,40700,50-54,3296,3178,6474,"Roseburg, OR",43.286328,-123.154476,111978
7950,40700,55-59,3925,3672,7597,"Roseburg, OR",43.286328,-123.154476,111978
7951,40700,60-64,4562,4156,8718,"Roseburg, OR",43.286328,-123.154476,111978
7952,40700,65+,15291,14210,29501,"Roseburg, OR",43.286328,-123.154476,111978
7953,40740,15-19,2423,2946,5369,"Roswell, NM",33.361604,-104.469837,64629
7954,40740,20-24,1971,2258,4229,"Roswell, NM",33.361604,-104.469837,64629
7955,40740,25-29,2006,2068,4074,"Roswell, NM",33.361604,-104.469837,64629
7956,40740,30-34,2100,2103,4203,"Roswell, NM",33.361604,-104.469837,64629
7957,40740,35-39,2125,2099,4224,"Roswell, NM",33.361604,-104.469837,64629
7958,40740,40-44,2025,2010,4035,"Roswell, NM",33.361604,-104.469837,64629
7959,40740,45-49,1762,1668,3430,"Roswell, NM",33.361604,-104.469837,64629
7960,40740,50-54,1735,1748,3483,"Roswell, NM",33.361604,-104.469837,64629
7961,40740,55-59,2006,1859,3865,"Roswell, NM",33.361604,-104.469837,64629
7962,40740,60-64,1999,1933,3932,"Roswell, NM",33.361604,-104.469837,64629
7963,40740,65+,5576,4760,10336,"Roswell, NM",33.361604,-104.469837,64629
7964,40760,15-19,505,572,1077,"Ruidoso, NM",33.740841,-105.449805,20436
7965,40760,20-24,400,429,829,"Ruidoso, NM",33.740841,-105.449805,20436
7966,40760,25-29,396,460,856,"Ruidoso, NM",33.740841,-105.449805,20436
7967,40760,30-34,484,460,944,"Ruidoso, NM",33.740841,-105.449805,20436
7968,40760,35-39,613,487,1100,"Ruidoso, NM",33.740841,-105.449805,20436
7969,40760,40-44,523,464,987,"Ruidoso, NM",33.740841,-105.449805,20436
7970,40760,45-49,459,474,933,"Ruidoso, NM",33.740841,-105.449805,20436
7971,40760,50-54,534,531,1065,"Ruidoso, NM",33.740841,-105.449805,20436
7972,40760,55-59,785,720,1505,"Ruidoso, NM",33.740841,-105.449805,20436
7973,40760,60-64,1005,818,1823,"Ruidoso, NM",33.740841,-105.449805,20436
7974,40760,65+,3236,3036,6272,"Ruidoso, NM",33.740841,-105.449805,20436
7975,40780,15-19,3128,3329,6457,"Russellville, AR",35.199586,-93.252763,83944
7976,40780,20-24,3096,3280,6376,"Russellville, AR",35.199586,-93.252763,83944
7977,40780,25-29,2645,2700,5345,"Russellville, AR",35.199586,-93.252763,83944
7978,40780,30-34,2732,2772,5504,"Russellville, AR",35.199586,-93.252763,83944
7979,40780,35-39,2433,2542,4975,"Russellville, AR",35.199586,-93.252763,83944
7980,40780,40-44,2298,2419,4717,"Russellville, AR",35.199586,-93.252763,83944
7981,40780,45-49,2363,2429,4792,"Russellville, AR",35.199586,-93.252763,83944
7982,40780,50-54,2511,2485,4996,"Russellville, AR",35.199586,-93.252763,83944
7983,40780,55-59,2775,2741,5516,"Russellville, AR",35.199586,-93.252763,83944
7984,40780,60-64,2566,2636,5202,"Russellville, AR",35.199586,-93.252763,83944
7985,40780,65+,7677,6344,14021,"Russellville, AR",35.199586,-93.252763,83944
7986,40820,15-19,2576,2530,5106,"Ruston, LA",32.601823,-92.662303,48152
7987,40820,20-24,4308,4327,8635,"Ruston, LA",32.601823,-92.662303,48152
7988,40820,25-29,1503,1595,3098,"Ruston, LA",32.601823,-92.662303,48152
7989,40820,30-34,1266,1242,2508,"Ruston, LA",32.601823,-92.662303,48152
7990,40820,35-39,1320,1290,2610,"Ruston, LA",32.601823,-92.662303,48152
7991,40820,40-44,1269,1264,2533,"Ruston, LA",32.601823,-92.662303,48152
7992,40820,45-49,1082,1036,2118,"Ruston, LA",32.601823,-92.662303,48152
7993,40820,50-54,1087,1088,2175,"Ruston, LA",32.601823,-92.662303,48152
7994,40820,55-59,1237,1082,2319,"Ruston, LA",32.601823,-92.662303,48152
7995,40820,60-64,1228,1120,2348,"Ruston, LA",32.601823,-92.662303,48152
7996,40820,65+,3873,3024,6897,"Ruston, LA",32.601823,-92.662303,48152
7997,40860,15-19,1847,1922,3769,"Rutland, VT",43.580858,-73.038202,60591
7998,40860,20-24,1735,1872,3607,"Rutland, VT",43.580858,-73.038202,60591
7999,40860,25-29,1528,1696,3224,"Rutland, VT",43.580858,-73.038202,60591
8000,40860,30-34,1614,1770,3384,"Rutland, VT",43.580858,-73.038202,60591
8001,40860,35-39,1711,1706,3417,"Rutland, VT",43.580858,-73.038202,60591
8002,40860,40-44,1599,1599,3198,"Rutland, VT",43.580858,-73.038202,60591
8003,40860,45-49,1597,1612,3209,"Rutland, VT",43.580858,-73.038202,60591
8004,40860,50-54,2005,2019,4024,"Rutland, VT",43.580858,-73.038202,60591
8005,40860,55-59,2411,2390,4801,"Rutland, VT",43.580858,-73.038202,60591
8006,40860,60-64,2650,2480,5130,"Rutland, VT",43.580858,-73.038202,60591
8007,40860,65+,7566,6741,14307,"Rutland, VT",43.580858,-73.038202,60591
8008,40900,15-19,78226,80354,158580,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8009,40900,20-24,76859,76611,153470,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8010,40900,25-29,80905,81745,162650,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8011,40900,30-34,87958,88866,176824,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8012,40900,35-39,86021,86844,172865,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8013,40900,40-44,79682,79942,159624,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8014,40900,45-49,72570,71596,144166,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8015,40900,50-54,75367,73734,149101,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8016,40900,55-59,76916,73598,150514,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8017,40900,60-64,77259,71421,148680,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8018,40900,65+,214976,174060,389036,"Sacramento-Roseville-Folsom, CA",38.790272,-121.005643,2411428
8019,40940,15-19,1408,1548,2956,"Safford, AZ",32.931828,-109.87831,39050
8020,40940,20-24,1192,1593,2785,"Safford, AZ",32.931828,-109.87831,39050
8021,40940,25-29,1144,1662,2806,"Safford, AZ",32.931828,-109.87831,39050
8022,40940,30-34,1197,1705,2902,"Safford, AZ",32.931828,-109.87831,39050
8023,40940,35-39,1048,1595,2643,"Safford, AZ",32.931828,-109.87831,39050
8024,40940,40-44,1130,1527,2657,"Safford, AZ",32.931828,-109.87831,39050
8025,40940,45-49,957,1283,2240,"Safford, AZ",32.931828,-109.87831,39050
8026,40940,50-54,920,1134,2054,"Safford, AZ",32.931828,-109.87831,39050
8027,40940,55-59,946,1049,1995,"Safford, AZ",32.931828,-109.87831,39050
8028,40940,60-64,999,966,1965,"Safford, AZ",32.931828,-109.87831,39050
8029,40940,65+,2939,2571,5510,"Safford, AZ",32.931828,-109.87831,39050
8030,40980,15-19,6221,6501,12722,"Saginaw, MI",43.328267,-84.05541,189591
8031,40980,20-24,6022,6003,12025,"Saginaw, MI",43.328267,-84.05541,189591
8032,40980,25-29,6057,6217,12274,"Saginaw, MI",43.328267,-84.05541,189591
8033,40980,30-34,5979,5889,11868,"Saginaw, MI",43.328267,-84.05541,189591
8034,40980,35-39,5190,5309,10499,"Saginaw, MI",43.328267,-84.05541,189591
8035,40980,40-44,5359,5361,10720,"Saginaw, MI",43.328267,-84.05541,189591
8036,40980,45-49,5342,5035,10377,"Saginaw, MI",43.328267,-84.05541,189591
8037,40980,50-54,5936,5773,11709,"Saginaw, MI",43.328267,-84.05541,189591
8038,40980,55-59,6486,6333,12819,"Saginaw, MI",43.328267,-84.05541,189591
8039,40980,60-64,6954,6362,13316,"Saginaw, MI",43.328267,-84.05541,189591
8040,40980,65+,20985,16728,37713,"Saginaw, MI",43.328267,-84.05541,189591
8041,41060,15-19,7780,7663,15443,"St. Cloud, MN",45.593031,-94.488363,200406
8042,41060,20-24,9167,9539,18706,"St. Cloud, MN",45.593031,-94.488363,200406
8043,41060,25-29,6051,6666,12717,"St. Cloud, MN",45.593031,-94.488363,200406
8044,41060,30-34,5844,6304,12148,"St. Cloud, MN",45.593031,-94.488363,200406
8045,41060,35-39,6049,6708,12757,"St. Cloud, MN",45.593031,-94.488363,200406
8046,41060,40-44,5777,6209,11986,"St. Cloud, MN",45.593031,-94.488363,200406
8047,41060,45-49,4893,5241,10134,"St. Cloud, MN",45.593031,-94.488363,200406
8048,41060,50-54,5560,5729,11289,"St. Cloud, MN",45.593031,-94.488363,200406
8049,41060,55-59,6114,6348,12462,"St. Cloud, MN",45.593031,-94.488363,200406
8050,41060,60-64,5970,6082,12052,"St. Cloud, MN",45.593031,-94.488363,200406
8051,41060,65+,16465,14497,30962,"St. Cloud, MN",45.593031,-94.488363,200406
8052,41100,15-19,6758,7239,13997,"St. George, UT",37.262531,-113.4878,191226
8053,41100,20-24,6012,6205,12217,"St. George, UT",37.262531,-113.4878,191226
8054,41100,25-29,5477,5699,11176,"St. George, UT",37.262531,-113.4878,191226
8055,41100,30-34,5335,5185,10520,"St. George, UT",37.262531,-113.4878,191226
8056,41100,35-39,5803,5685,11488,"St. George, UT",37.262531,-113.4878,191226
8057,41100,40-44,5710,5978,11688,"St. George, UT",37.262531,-113.4878,191226
8058,41100,45-49,4800,4890,9690,"St. George, UT",37.262531,-113.4878,191226
8059,41100,50-54,4586,4612,9198,"St. George, UT",37.262531,-113.4878,191226
8060,41100,55-59,4869,4354,9223,"St. George, UT",37.262531,-113.4878,191226
8061,41100,60-64,6028,5093,11121,"St. George, UT",37.262531,-113.4878,191226
8062,41100,65+,21831,20371,42202,"St. George, UT",37.262531,-113.4878,191226
8063,41140,15-19,3736,4006,7742,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8064,41140,20-24,3397,4056,7453,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8065,41140,25-29,3451,4119,7570,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8066,41140,30-34,3637,4284,7921,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8067,41140,35-39,3554,4316,7870,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8068,41140,40-44,3516,4079,7595,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8069,41140,45-49,3200,3776,6976,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8070,41140,50-54,3505,3812,7317,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8071,41140,55-59,4017,4047,8064,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8072,41140,60-64,4069,4145,8214,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8073,41140,65+,11817,9741,21558,"St. Joseph, MO-KS",39.834843,-94.783754,120424
8074,41180,15-19,84303,88442,172745,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8075,41180,20-24,80697,81103,161800,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8076,41180,25-29,92077,91392,183469,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8077,41180,30-34,97380,93717,191097,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8078,41180,35-39,96504,95157,191661,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8079,41180,40-44,90714,88438,179152,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8080,41180,45-49,82895,79169,162064,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8081,41180,50-54,89040,85252,174292,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8082,41180,55-59,98990,94055,193045,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8083,41180,60-64,102274,96380,198654,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8084,41180,65+,274937,217560,492497,"St. Louis, MO-IL",38.740211,-90.345825,2809299
8085,41220,15-19,1521,1857,3378,"St. Marys, GA",30.913358,-81.642019,55664
8086,41220,20-24,1715,3043,4758,"St. Marys, GA",30.913358,-81.642019,55664
8087,41220,25-29,2039,2499,4538,"St. Marys, GA",30.913358,-81.642019,55664
8088,41220,30-34,2159,2235,4394,"St. Marys, GA",30.913358,-81.642019,55664
8089,41220,35-39,1906,1988,3894,"St. Marys, GA",30.913358,-81.642019,55664
8090,41220,40-44,1444,1531,2975,"St. Marys, GA",30.913358,-81.642019,55664
8091,41220,45-49,1342,1258,2600,"St. Marys, GA",30.913358,-81.642019,55664
8092,41220,50-54,1519,1437,2956,"St. Marys, GA",30.913358,-81.642019,55664
8093,41220,55-59,1687,1556,3243,"St. Marys, GA",30.913358,-81.642019,55664
8094,41220,60-64,1711,1581,3292,"St. Marys, GA",30.913358,-81.642019,55664
8095,41220,65+,4320,3875,8195,"St. Marys, GA",30.913358,-81.642019,55664
8096,41260,15-19,793,869,1662,"St. Marys, PA",41.427332,-78.653937,30783
8097,41260,20-24,760,799,1559,"St. Marys, PA",41.427332,-78.653937,30783
8098,41260,25-29,757,864,1621,"St. Marys, PA",41.427332,-78.653937,30783
8099,41260,30-34,689,774,1463,"St. Marys, PA",41.427332,-78.653937,30783
8100,41260,35-39,778,867,1645,"St. Marys, PA",41.427332,-78.653937,30783
8101,41260,40-44,778,806,1584,"St. Marys, PA",41.427332,-78.653937,30783
8102,41260,45-49,878,867,1745,"St. Marys, PA",41.427332,-78.653937,30783
8103,41260,50-54,1126,1198,2324,"St. Marys, PA",41.427332,-78.653937,30783
8104,41260,55-59,1253,1304,2557,"St. Marys, PA",41.427332,-78.653937,30783
8105,41260,60-64,1236,1430,2666,"St. Marys, PA",41.427332,-78.653937,30783
8106,41260,65+,3753,3331,7084,"St. Marys, PA",41.427332,-78.653937,30783
8107,41400,15-19,2715,2993,5708,"Salem, OH",40.770073,-80.778455,101310
8108,41400,20-24,2496,2747,5243,"Salem, OH",40.770073,-80.778455,101310
8109,41400,25-29,2625,3103,5728,"Salem, OH",40.770073,-80.778455,101310
8110,41400,30-34,2752,3152,5904,"Salem, OH",40.770073,-80.778455,101310
8111,41400,35-39,2675,3269,5944,"Salem, OH",40.770073,-80.778455,101310
8112,41400,40-44,2731,3301,6032,"Salem, OH",40.770073,-80.778455,101310
8113,41400,45-49,2884,3271,6155,"Salem, OH",40.770073,-80.778455,101310
8114,41400,50-54,3182,3549,6731,"Salem, OH",40.770073,-80.778455,101310
8115,41400,55-59,3587,3664,7251,"Salem, OH",40.770073,-80.778455,101310
8116,41400,60-64,4037,4056,8093,"Salem, OH",40.770073,-80.778455,101310
8117,41400,65+,11722,9913,21635,"Salem, OH",40.770073,-80.778455,101310
8118,41420,15-19,14667,15506,30173,"Salem, OR",44.903385,-122.901757,436283
8119,41420,20-24,14553,15352,29905,"Salem, OR",44.903385,-122.901757,436283
8120,41420,25-29,14412,15591,30003,"Salem, OR",44.903385,-122.901757,436283
8121,41420,30-34,14727,15448,30175,"Salem, OR",44.903385,-122.901757,436283
8122,41420,35-39,14222,15006,29228,"Salem, OR",44.903385,-122.901757,436283
8123,41420,40-44,13626,14434,28060,"Salem, OR",44.903385,-122.901757,436283
8124,41420,45-49,12268,12737,25005,"Salem, OR",44.903385,-122.901757,436283
8125,41420,50-54,12481,12965,25446,"Salem, OR",44.903385,-122.901757,436283
8126,41420,55-59,12470,12540,25010,"Salem, OR",44.903385,-122.901757,436283
8127,41420,60-64,13300,12402,25702,"Salem, OR",44.903385,-122.901757,436283
8128,41420,65+,39897,33052,72949,"Salem, OR",44.903385,-122.901757,436283
8129,41460,15-19,1801,2139,3940,"Salina, KS",38.96457,-97.663387,59726
8130,41460,20-24,1743,1944,3687,"Salina, KS",38.96457,-97.663387,59726
8131,41460,25-29,1731,1918,3649,"Salina, KS",38.96457,-97.663387,59726
8132,41460,30-34,1741,1806,3547,"Salina, KS",38.96457,-97.663387,59726
8133,41460,35-39,1768,1845,3613,"Salina, KS",38.96457,-97.663387,59726
8134,41460,40-44,1723,1798,3521,"Salina, KS",38.96457,-97.663387,59726
8135,41460,45-49,1612,1543,3155,"Salina, KS",38.96457,-97.663387,59726
8136,41460,50-54,1777,1930,3707,"Salina, KS",38.96457,-97.663387,59726
8137,41460,55-59,2020,1973,3993,"Salina, KS",38.96457,-97.663387,59726
8138,41460,60-64,2124,2126,4250,"Salina, KS",38.96457,-97.663387,59726
8139,41460,65+,6185,5200,11385,"Salina, KS",38.96457,-97.663387,59726
8140,41500,15-19,16078,16533,32611,"Salinas, CA",36.240104,-121.315578,437325
8141,41500,20-24,14144,15107,29251,"Salinas, CA",36.240104,-121.315578,437325
8142,41500,25-29,14241,15246,29487,"Salinas, CA",36.240104,-121.315578,437325
8143,41500,30-34,14184,16349,30533,"Salinas, CA",36.240104,-121.315578,437325
8144,41500,35-39,14031,16177,30208,"Salinas, CA",36.240104,-121.315578,437325
8145,41500,40-44,13188,15412,28600,"Salinas, CA",36.240104,-121.315578,437325
8146,41500,45-49,12009,13802,25811,"Salinas, CA",36.240104,-121.315578,437325
8147,41500,50-54,11988,13465,25453,"Salinas, CA",36.240104,-121.315578,437325
8148,41500,55-59,11856,12437,24293,"Salinas, CA",36.240104,-121.315578,437325
8149,41500,60-64,12228,11777,24005,"Salinas, CA",36.240104,-121.315578,437325
8150,41500,65+,33992,29345,63337,"Salinas, CA",36.240104,-121.315578,437325
8151,41540,15-19,12737,12573,25310,"Salisbury, MD-DE",38.399521,-75.478262,429223
8152,41540,20-24,13139,13081,26220,"Salisbury, MD-DE",38.399521,-75.478262,429223
8153,41540,25-29,11068,11681,22749,"Salisbury, MD-DE",38.399521,-75.478262,429223
8154,41540,30-34,11227,11098,22325,"Salisbury, MD-DE",38.399521,-75.478262,429223
8155,41540,35-39,11077,11228,22305,"Salisbury, MD-DE",38.399521,-75.478262,429223
8156,41540,40-44,10711,10754,21465,"Salisbury, MD-DE",38.399521,-75.478262,429223
8157,41540,45-49,10589,10193,20782,"Salisbury, MD-DE",38.399521,-75.478262,429223
8158,41540,50-54,12614,12130,24744,"Salisbury, MD-DE",38.399521,-75.478262,429223
